Date,Product,Variety,Class,Size,Package,Unit(kg),Closing Price,High Price,Low Price,Average Price,Total Sales(Rand),Sales Quantity,Closing Stock,Day,Month,Week
2023-01-24,APPLES,GRANNY SMITH,CLASS 2,SMALL,DOMPLE JUMBLE,9.0,70.0,70.0,70.0,70.0,210,3,130,24,1,4
2023-01-24,APPLES,OTHER APPLES,CLASS 1,MEDIUM,CARTON,6.3,0.0,0.0,0.0,0.0,0,0,1,24,1,4
2023-01-24,APPLES,OTHER APPLES,CLASS 1,LARGE,CARTON,18.3,32.5,120.0,20.0,70.0,1430,44,0,24,1,4
2023-01-24,APPLES,OTHER APPLES,CLASS 1,SMALL,ECONOMIC PACK,12.0,91.42,120.0,20.0,70.0,640,7,0,24,1,4
2023-01-24,APPLES,OTHER APPLES,CLASS 1,SMALL,CRATE,40.0,800.0,800.0,800.0,800.0,4800,6,0,24,1,4
2023-01-24,APPLES,OTHER APPLES,CLASS 1,MEDIUM,CRATE,40.0,800.0,800.0,800.0,800.0,800,1,0,24,1,4
2023-01-24,APPLES,OTHER APPLES,CLASS 2,LARGE,DOMPLE JUMBLE,9.0,0.0,0.0,0.0,0.0,0,0,82,24,1,4
2023-01-24,APPLES,OTHER APPLES,CLASS 2,MEDIUM,DOMPLE JUMBLE,9.0,0.0,0.0,0.0,0.0,0,0,364,24,1,4
2023-01-24,APPLES,OTHER APPLES,CLASS 2,SMALL,DOMPLE JUMBLE,9.0,54.43,70.0,20.0,45.0,6260,115,626,24,1,4
2023-01-24,APPLES,PANORAMA GOLDEN,CLASS 1,SMALL,CRATE,40.0,2625.0,2800.0,2600.0,2700.0,21000,8,31,24,1,4
2023-01-24,APPLES,PANORAMA GOLDEN,CLASS 1,SMALL,ECONOMIC PACK,12.0,120.34,144.0,115.0,129.5,41520,345,848,24,1,4
2023-01-24,APPLES,PANORAMA GOLDEN,CLASS 1,MEDIUM,CARTON,18.3,159.01,160.0,150.0,155.0,9700,61,77,24,1,4
2023-01-24,APPLES,PANORAMA GOLDEN,CLASS 2,LARGE,DOMPLE JUMBLE,9.0,70.0,70.0,70.0,70.0,140,2,0,24,1,4
2023-01-24,APPLES,PANORAMA GOLDEN,CLASS 2,SMALL,DOMPLE JUMBLE,9.0,64.42,70.0,50.0,60.0,35560,552,319,24,1,4
2023-01-24,APPLES,ROYAL GALA,CLASS 1,SMALL,ECONOMIC PACK,12.0,142.74,164.0,140.0,152.0,38256,268,20,24,1,4
2023-01-24,APPLES,ROYAL GALA,CLASS 2,SMALL,DOMPLE JUMBLE,9.0,60.0,60.0,60.0,60.0,120,2,138,24,1,4
2023-01-24,APPLES,STARKING,CLASS 1,SMALL,ECONOMIC PACK,12.0,165.29,172.0,156.0,164.0,11240,68,238,24,1,4
2023-01-24,APPLES,STARKING,CLASS 1,EXTRA LARGE,CARTON,18.3,210.0,210.0,210.0,210.0,4410,21,4,24,1,4
2023-01-24,APPLES,STARKING,CLASS 1,LARGE,CARTON,18.3,210.0,210.0,210.0,210.0,9870,47,100,24,1,4
2023-01-24,APPLES,STARKING,CLASS 1,MEDIUM,QUARTER POCKET,3.0,0.0,0.0,0.0,0.0,0,0,1,24,1,4
2023-01-24,APPLES,SUNDOWNER,CLASS 1,MEDIUM,ECONOMIC PACK,12.0,86.4,90.0,72.0,81.0,2592,30,16,24,1,4
2023-01-24,APPLES,SUNDOWNER,CLASS 2,MEDIUM,DOMPLE JUMBLE,9.0,53.72,75.0,50.0,62.5,11389,212,143,24,1,4
2023-01-24,APPLES,SUNDOWNER,CLASS 2,SMALL,DOMPLE JUMBLE,9.0,60.0,60.0,60.0,60.0,6000,100,80,24,1,4
2023-01-24,APPLES,TOP RED,CLASS 1,EXTRA LARGE,CARTON,18.3,210.0,210.0,210.0,210.0,3150,15,31,24,1,4
2023-01-24,APPLES,TOP RED,CLASS 1,LARGE,CARTON,18.3,54.16,210.0,40.0,125.0,1300,24,19,24,1,4
2023-01-24,APPLES,TOP RED,CLASS 1,SMALL,CARTON,18.3,0.0,0.0,0.0,0.0,0,0,254,24,1,4
2023-01-23,APPLES,CRIPPS RED,CLASS 1,EXTRA LARGE,CARTON,18.3,225.27,230.0,200.0,215.0,8110,36,18,23,1,4
2023-01-23,APPLES,CRIPPS RED,CLASS 1,LARGE,CARTON,18.3,230.0,230.0,230.0,230.0,1840,8,28,23,1,4
2023-01-23,APPLES,CRIPPS RED,CLASS 1,SMALL,CARTON,18.3,140.0,140.0,140.0,140.0,6860,49,0,23,1,4
2023-01-23,APPLES,CRIPPS RED,CLASS 1,SMALL,ECONOMIC PACK,12.0,0.0,0.0,0.0,0.0,0,0,186,23,1,4
2023-01-23,APPLES,FUJI,CLASS 1,EXTRA LARGE,CARTON,18.3,0.0,0.0,0.0,0.0,0,0,1,23,1,4
2023-01-23,APPLES,FUJI,CLASS 2,SMALL,DOMPLE JUMBLE,9.0,70.0,70.0,70.0,70.0,140,2,21,23,1,4
2023-01-23,APPLES,GOLDEN DELICIOUS,CLASS 1,SMALL,CARTON,18.3,128.03,160.0,110.0,135.0,52110,407,304,23,1,4
2023-01-23,APPLES,GOLDEN DELICIOUS,CLASS 1,SMALL,ECONOMIC PACK,12.0,133.67,144.0,108.0,126.0,42108,315,681,23,1,4
2023-01-23,APPLES,GOLDEN DELICIOUS,CLASS 1,MEDIUM,ECONOMIC PACK,12.0,130.84,144.0,128.0,136.0,40168,307,300,23,1,4
2023-01-23,APPLES,GOLDEN DELICIOUS,CLASS 1,LARGE,ECONOMIC PACK,12.0,144.0,144.0,144.0,144.0,9216,64,0,23,1,4
2023-01-23,APPLES,GOLDEN DELICIOUS,CLASS 1,EXTRA LARGE,CARTON,18.3,176.92,240.0,170.0,205.0,11500,65,79,23,1,4
2023-01-23,APPLES,GOLDEN DELICIOUS,CLASS 1,LARGE,CARTON,18.3,177.46,250.0,160.0,205.0,134520,758,481,23,1,4
2023-01-23,APPLES,GOLDEN DELICIOUS,CLASS 1,MEDIUM,CARTON,18.3,162.84,180.0,160.0,170.0,17750,109,69,23,1,4
2023-01-23,APPLES,GOLDEN DELICIOUS,CLASS 1,SMALL,CRATE,40.0,2600.0,2600.0,2600.0,2600.0,2600,1,35,23,1,4
2023-01-23,APPLES,GOLDEN DELICIOUS,CLASS 2,LARGE,DOMPLE JUMBLE,9.0,66.29,80.0,35.0,57.5,11800,178,198,23,1,4
2023-01-23,APPLES,GOLDEN DELICIOUS,CLASS 2,LARGE,DOMPLE JUMBLE,11.0,0.0,0.0,0.0,0.0,0,0,3,23,1,4
2023-01-23,APPLES,GOLDEN DELICIOUS,CLASS 2,MEDIUM,DOMPLE JUMBLE,9.0,73.69,75.0,70.0,72.5,3390,46,1004,23,1,4
2023-01-23,APPLES,GOLDEN DELICIOUS,CLASS 2,SMALL,DOMPLE JUMBLE,9.0,56.92,75.0,40.0,57.5,6205,109,481,23,1,4
2023-01-23,APPLES,GOLDEN DELICIOUS,CLASS 1,MEDIUM,QUARTER POCKET,3.0,0.0,0.0,0.0,0.0,0,0,1,23,1,4
2023-01-23,APPLES,GRANNY SMITH,CLASS 1,EXTRA LARGE,CARTON,18.3,261.25,280.0,250.0,265.0,2090,8,178,23,1,4
2023-01-23,APPLES,GRANNY SMITH,CLASS 1,LARGE,CARTON,18.3,254.28,280.0,250.0,265.0,5340,21,68,23,1,4
2023-01-23,APPLES,GRANNY SMITH,CLASS 1,SMALL,CARTON,18.3,0.0,0.0,0.0,0.0,0,0,1,23,1,4
2023-01-23,APPLES,GRANNY SMITH,CLASS 1,SMALL,ECONOMIC PACK,12.0,170.81,192.0,108.0,150.0,7516,44,342,23,1,4
2023-01-23,APPLES,GRANNY SMITH,CLASS 1,MEDIUM,ECONOMIC PACK,12.0,180.0,180.0,180.0,180.0,23040,128,356,23,1,4
2023-01-23,APPLES,GRANNY SMITH,CLASS 2,LARGE,DOMPLE JUMBLE,9.0,0.0,0.0,0.0,0.0,0,0,49,23,1,4
2023-01-23,APPLES,GRANNY SMITH,CLASS 2,MEDIUM,DOMPLE JUMBLE,9.0,73.33,75.0,70.0,72.5,220,3,168,23,1,4
2023-01-23,APPLES,GRANNY SMITH,CLASS 2,SMALL,DOMPLE JUMBLE,9.0,75.16,120.0,70.0,95.0,2255,30,133,23,1,4
2023-01-23,APPLES,OTHER APPLES,CLASS 1,SMALL,ECONOMIC PACK,12.0,0.0,0.0,0.0,0.0,0,0,7,23,1,4
2023-01-23,APPLES,OTHER APPLES,CLASS 1,LARGE,CARTON,18.3,120.0,120.0,120.0,120.0,600,5,44,23,1,4
2023-01-23,APPLES,OTHER APPLES,CLASS 1,MEDIUM,CARTON,6.3,0.0,0.0,0.0,0.0,0,0,1,23,1,4
2023-01-23,APPLES,OTHER APPLES,CLASS 1,MEDIUM,CRATE,40.0,866.66,900.0,800.0,850.0,2600,3,1,23,1,4
2023-01-23,APPLES,OTHER APPLES,CLASS 1,SMALL,CRATE,40.0,900.0,900.0,900.0,900.0,900,1,6,23,1,4
2023-01-23,APPLES,OTHER APPLES,CLASS 2,LARGE,DOMPLE JUMBLE,9.0,0.0,0.0,0.0,0.0,0,0,82,23,1,4
2023-01-23,APPLES,OTHER APPLES,CLASS 2,MEDIUM,DOMPLE JUMBLE,9.0,0.0,0.0,0.0,0.0,0,0,364,23,1,4
2023-01-23,APPLES,OTHER APPLES,CLASS 2,SMALL,DOMPLE JUMBLE,9.0,50.0,50.0,50.0,50.0,200,4,741,23,1,4
2023-01-23,APPLES,PANORAMA GOLDEN,CLASS 1,SMALL,CRATE,40.0,0.0,0.0,0.0,0.0,0,0,39,23,1,4
2023-01-23,APPLES,PANORAMA GOLDEN,CLASS 1,MEDIUM,CARTON,18.3,160.17,180.0,160.0,170.0,18100,113,138,23,1,4
2023-01-23,APPLES,PANORAMA GOLDEN,CLASS 1,SMALL,ECONOMIC PACK,12.0,132.09,144.0,132.0,138.0,52176,395,1121,23,1,4
2023-01-23,APPLES,PANORAMA GOLDEN,CLASS 2,LARGE,DOMPLE JUMBLE,9.0,0.0,0.0,0.0,0.0,0,0,2,23,1,4
2023-01-23,APPLES,PANORAMA GOLDEN,CLASS 2,SMALL,DOMPLE JUMBLE,9.0,78.37,80.0,75.0,77.5,21160,270,871,23,1,4
2023-01-23,APPLES,ROYAL GALA,CLASS 2,SMALL,DOMPLE JUMBLE,9.0,70.0,70.0,70.0,70.0,350,5,140,23,1,4
2023-01-23,APPLES,STARKING,CLASS 1,SMALL,ECONOMIC PACK,12.0,158.38,180.0,144.0,162.0,56228,355,306,23,1,4
2023-01-23,APPLES,STARKING,CLASS 1,MEDIUM,ECONOMIC PACK,12.0,172.0,172.0,172.0,172.0,33024,192,0,23,1,4
2023-01-23,APPLES,STARKING,CLASS 1,EXTRA LARGE,CARTON,18.3,210.0,210.0,210.0,210.0,4200,20,25,23,1,4
2023-01-23,APPLES,STARKING,CLASS 1,LARGE,CARTON,18.3,210.0,210.0,210.0,210.0,5250,25,147,23,1,4
2023-01-23,APPLES,STARKING,CLASS 1,MEDIUM,QUARTER POCKET,3.0,0.0,0.0,0.0,0.0,0,0,1,23,1,4
2023-01-23,APPLES,SUNDOWNER,CLASS 1,MEDIUM,ECONOMIC PACK,12.0,90.0,90.0,90.0,90.0,990,11,46,23,1,4
2023-01-23,APPLES,SUNDOWNER,CLASS 2,LARGE,DOMPLE JUMBLE,9.0,70.0,70.0,70.0,70.0,2870,41,0,23,1,4
2023-01-23,APPLES,SUNDOWNER,CLASS 2,MEDIUM,DOMPLE JUMBLE,9.0,71.31,75.0,70.0,72.5,11410,160,355,23,1,4
2023-01-23,APPLES,SUNDOWNER,CLASS 2,SMALL,DOMPLE JUMBLE,9.0,70.0,70.0,70.0,70.0,10850,155,180,23,1,4
2023-01-23,APPLES,TOP RED,CLASS 1,SMALL,ECONOMIC PACK,12.0,180.0,180.0,180.0,180.0,23040,128,0,23,1,4
2023-01-23,APPLES,TOP RED,CLASS 1,MEDIUM,ECONOMIC PACK,12.0,180.0,180.0,180.0,180.0,34560,192,0,23,1,4
2023-01-23,APPLES,TOP RED,CLASS 1,EXTRA LARGE,CARTON,18.3,0.0,0.0,0.0,0.0,0,0,46,23,1,4
2023-01-23,APPLES,TOP RED,CLASS 1,LARGE,CARTON,18.3,0.0,0.0,0.0,0.0,0,0,43,23,1,4
2023-01-23,APPLES,TOP RED,CLASS 1,SMALL,CARTON,18.3,147.75,150.0,70.0,110.0,14480,98,254,23,1,4
2023-01-20,APPLES,CRIPPS RED,CLASS 1,LARGE,CARTON,18.3,216.21,230.0,120.0,175.0,16000,74,0,20,1,3
2023-01-20,APPLES,CRIPPS RED,CLASS 1,SMALL,ECONOMIC PACK,12.0,0.0,0.0,0.0,0.0,0,0,186,20,1,3
2023-01-20,APPLES,CRIPPS RED,CLASS 2,LARGE,DOMPLE JUMBLE,9.0,50.0,50.0,50.0,50.0,50,1,0,20,1,3
2023-01-20,APPLES,FUJI,CLASS 1,EXTRA LARGE,CARTON,18.3,0.0,0.0,0.0,0.0,0,0,1,20,1,3
2023-01-20,APPLES,GOLDEN DELICIOUS,CLASS 1,MEDIUM,ECONOMIC PACK,12.0,126.54,144.0,30.0,87.0,29484,233,202,20,1,3
2023-01-20,APPLES,GOLDEN DELICIOUS,CLASS 1,SMALL,ECONOMIC PACK,12.0,86.18,132.0,60.0,96.0,15168,176,642,20,1,3
2023-01-20,APPLES,GOLDEN DELICIOUS,CLASS 1,SMALL,CARTON,18.3,149.37,200.0,100.0,150.0,33310,223,756,20,1,3
2023-01-20,APPLES,GOLDEN DELICIOUS,CLASS 1,EXTRA LARGE,CARTON,18.3,0.0,0.0,0.0,0.0,0,0,53,20,1,3
2023-01-20,APPLES,GOLDEN DELICIOUS,CLASS 1,LARGE,CARTON,18.3,170.31,180.0,170.0,175.0,53990,317,292,20,1,3
2023-01-20,APPLES,GOLDEN DELICIOUS,CLASS 1,MEDIUM,CARTON,18.3,0.0,0.0,0.0,0.0,0,0,229,20,1,3
2023-01-20,APPLES,GOLDEN DELICIOUS,CLASS 1,SMALL,CRATE,40.0,1552.63,2700.0,1000.0,1850.0,88500,57,9,20,1,3
2023-01-20,APPLES,GOLDEN DELICIOUS,CLASS 2,LARGE,DOMPLE JUMBLE,9.0,0.0,0.0,0.0,0.0,0,0,33,20,1,3
2023-01-20,APPLES,GOLDEN DELICIOUS,CLASS 2,LARGE,DOMPLE JUMBLE,11.0,0.0,0.0,0.0,0.0,0,0,3,20,1,3
2023-01-20,APPLES,GOLDEN DELICIOUS,CLASS 2,MEDIUM,DOMPLE JUMBLE,9.0,0.0,0.0,0.0,0.0,0,0,1,20,1,3
2023-01-20,APPLES,GOLDEN DELICIOUS,CLASS 2,SMALL,DOMPLE JUMBLE,9.0,60.16,70.0,60.0,65.0,3670,61,719,20,1,3
2023-01-20,APPLES,GOLDEN DELICIOUS,CLASS 1,MEDIUM,QUARTER POCKET,3.0,0.0,0.0,0.0,0.0,0,0,1,20,1,3
2023-01-20,APPLES,GRANNY SMITH,CLASS 1,EXTRA LARGE,CARTON,18.3,241.25,300.0,100.0,200.0,7720,32,187,20,1,3
2023-01-20,APPLES,GRANNY SMITH,CLASS 1,LARGE,CARTON,18.3,277.91,300.0,270.0,285.0,6670,24,107,20,1,3
2023-01-20,APPLES,GRANNY SMITH,CLASS 1,MEDIUM,CARTON,18.3,160.0,160.0,160.0,160.0,320,2,54,20,1,3
2023-01-20,APPLES,GRANNY SMITH,CLASS 1,SMALL,CARTON,18.3,100.0,100.0,100.0,100.0,600,6,58,20,1,3
2023-01-20,APPLES,GRANNY SMITH,CLASS 2,EXTRA LARGE,CARTON,18.3,100.0,100.0,100.0,100.0,100,1,0,20,1,3
2023-01-20,APPLES,GRANNY SMITH,CLASS 1,SMALL,ECONOMIC PACK,12.0,158.7,192.0,156.0,174.0,54276,342,170,20,1,3
2023-01-20,APPLES,GRANNY SMITH,CLASS 1,MEDIUM,ECONOMIC PACK,12.0,189.57,192.0,144.0,168.0,5308,28,484,20,1,3
2023-01-20,APPLES,GRANNY SMITH,CLASS 2,MEDIUM,DOMPLE JUMBLE,9.0,55.0,55.0,55.0,55.0,3685,67,0,20,1,3
2023-01-20,APPLES,OTHER APPLES,CLASS 1,SMALL,ECONOMIC PACK,12.0,166.98,168.0,144.0,156.0,9852,59,8,20,1,3
2023-01-20,APPLES,OTHER APPLES,CLASS 1,MEDIUM,CARTON,6.3,0.0,0.0,0.0,0.0,0,0,1,20,1,3
2023-01-20,APPLES,OTHER APPLES,CLASS 1,LARGE,CARTON,18.3,120.0,120.0,120.0,120.0,1080,9,62,20,1,3
2023-01-20,APPLES,OTHER APPLES,CLASS 1,MEDIUM,CRATE,40.0,0.0,0.0,0.0,0.0,0,0,6,20,1,3
2023-01-20,APPLES,OTHER APPLES,CLASS 1,SMALL,CRATE,40.0,0.0,0.0,0.0,0.0,0,0,7,20,1,3
2023-01-20,APPLES,OTHER APPLES,CLASS 2,LARGE,DOMPLE JUMBLE,9.0,0.0,0.0,0.0,0.0,0,0,83,20,1,3
2023-01-20,APPLES,OTHER APPLES,CLASS 2,MEDIUM,DOMPLE JUMBLE,9.0,50.0,50.0,50.0,50.0,300,6,364,20,1,3
2023-01-20,APPLES,OTHER APPLES,CLASS 2,SMALL,DOMPLE JUMBLE,9.0,0.0,0.0,0.0,0.0,0,0,411,20,1,3
2023-01-20,APPLES,PANORAMA GOLDEN,CLASS 2,LARGE,DOMPLE JUMBLE,9.0,90.0,90.0,90.0,90.0,4950,55,3,20,1,3
2023-01-20,APPLES,PANORAMA GOLDEN,CLASS 2,SMALL,DOMPLE JUMBLE,9.0,83.78,90.0,80.0,85.0,23710,283,14,20,1,3
2023-01-20,APPLES,ROYAL GALA,CLASS 2,SMALL,DOMPLE JUMBLE,9.0,0.0,0.0,0.0,0.0,0,0,138,20,1,3
2023-01-20,APPLES,STARKING,CLASS 1,SMALL,ECONOMIC PACK,12.0,156.0,156.0,156.0,156.0,3744,24,360,20,1,3
2023-01-20,APPLES,STARKING,CLASS 1,MEDIUM,ECONOMIC PACK,12.0,156.0,156.0,156.0,156.0,19968,128,0,20,1,3
2023-01-20,APPLES,STARKING,CLASS 1,MEDIUM,QUARTER POCKET,3.0,0.0,0.0,0.0,0.0,0,0,1,20,1,3
2023-01-20,APPLES,TOP RED,CLASS 1,LARGE,CARTON,18.3,40.0,40.0,40.0,40.0,520,13,22,20,1,3
2023-01-20,APPLES,TOP RED,CLASS 1,SMALL,CARTON,18.3,148.82,160.0,140.0,150.0,5060,34,500,20,1,3
2023-01-20,APPLES,TOP RED,CLASS 2,EXTRA LARGE,DOMPLE JUMBLE,11.0,23.67,30.0,20.0,25.0,2060,87,0,20,1,3
2023-01-19,APPLES,CRIPPS RED,CLASS 1,EXTRA LARGE,CARTON,18.3,220.9,250.0,210.0,230.0,4860,22,0,19,1,3
2023-01-19,APPLES,CRIPPS RED,CLASS 1,SMALL,ECONOMIC PACK,12.0,0.0,0.0,0.0,0.0,0,0,186,19,1,3
2023-01-19,APPLES,CRIPPS RED,CLASS 2,LARGE,DOMPLE JUMBLE,9.0,0.0,0.0,0.0,0.0,0,0,1,19,1,3
2023-01-19,APPLES,FUJI,CLASS 1,EXTRA LARGE,CARTON,18.3,0.0,0.0,0.0,0.0,0,0,1,19,1,3
2023-01-19,APPLES,GOLDEN DELICIOUS,CLASS 1,EXTRA LARGE,CARTON,18.3,0.0,0.0,0.0,0.0,0,0,2,19,1,3
2023-01-19,APPLES,GOLDEN DELICIOUS,CLASS 1,LARGE,CARTON,18.3,180.0,180.0,180.0,180.0,10620,59,328,19,1,3
2023-01-19,APPLES,GOLDEN DELICIOUS,CLASS 1,MEDIUM,CARTON,18.3,180.0,180.0,180.0,180.0,10260,57,39,19,1,3
2023-01-19,APPLES,GOLDEN DELICIOUS,CLASS 1,SMALL,CARTON,18.3,149.95,200.0,130.0,165.0,61180,408,801,19,1,3
2023-01-19,APPLES,GOLDEN DELICIOUS,CLASS 1,SMALL,ECONOMIC PACK,12.0,0.0,0.0,0.0,0.0,0,0,2,19,1,3
2023-01-19,APPLES,GOLDEN DELICIOUS,CLASS 1,MEDIUM,ECONOMIC PACK,12.0,0.0,0.0,0.0,0.0,0,0,157,19,1,3
2023-01-19,APPLES,GOLDEN DELICIOUS,CLASS 2,LARGE,DOMPLE JUMBLE,9.0,88.57,90.0,80.0,85.0,620,7,33,19,1,3
2023-01-19,APPLES,GOLDEN DELICIOUS,CLASS 2,LARGE,DOMPLE JUMBLE,11.0,0.0,0.0,0.0,0.0,0,0,3,19,1,3
2023-01-19,APPLES,GOLDEN DELICIOUS,CLASS 2,MEDIUM,DOMPLE JUMBLE,9.0,0.0,0.0,0.0,0.0,0,0,1,19,1,3
2023-01-19,APPLES,GOLDEN DELICIOUS,CLASS 1,MEDIUM,QUARTER POCKET,3.0,0.0,0.0,0.0,0.0,0,0,1,19,1,3
2023-01-19,APPLES,GRANNY SMITH,CLASS 1,SMALL,ECONOMIC PACK,12.0,130.0,130.0,130.0,130.0,520,4,0,19,1,3
2023-01-19,APPLES,GRANNY SMITH,CLASS 1,MEDIUM,ECONOMIC PACK,12.0,150.0,150.0,150.0,150.0,150,1,0,19,1,3
2023-01-19,APPLES,GRANNY SMITH,CLASS 1,EXTRA LARGE,CARTON,18.3,253.15,280.0,250.0,265.0,9620,38,121,19,1,3
2023-01-19,APPLES,GRANNY SMITH,CLASS 1,LARGE,CARTON,18.3,96.56,200.0,80.0,140.0,9270,96,131,19,1,3
2023-01-19,APPLES,GRANNY SMITH,CLASS 1,SMALL,CARTON,18.3,100.62,160.0,80.0,120.0,4830,48,8,19,1,3
2023-01-19,APPLES,GRANNY SMITH,CLASS 2,EXTRA LARGE,CARTON,18.3,0.0,0.0,0.0,0.0,0,0,1,19,1,3
2023-01-19,APPLES,GRANNY SMITH,CLASS 2,MEDIUM,DOMPLE JUMBLE,9.0,57.85,70.0,55.0,62.5,1215,21,67,19,1,3
2023-01-19,APPLES,GRANNY SMITH,CLASS 2,SMALL,DOMPLE JUMBLE,9.0,65.0,65.0,65.0,65.0,9750,150,0,19,1,3
2023-01-19,APPLES,OTHER APPLES,CLASS 1,MEDIUM,CARTON,6.3,0.0,0.0,0.0,0.0,0,0,1,19,1,3
2023-01-19,APPLES,OTHER APPLES,CLASS 1,MEDIUM,CRATE,40.0,1200.0,1200.0,1200.0,1200.0,4800,4,6,19,1,3
2023-01-19,APPLES,OTHER APPLES,CLASS 1,SMALL,CRATE,40.0,1100.0,1100.0,1100.0,1100.0,1100,1,7,19,1,3
2023-01-19,APPLES,OTHER APPLES,CLASS 2,LARGE,DOMPLE JUMBLE,9.0,0.0,0.0,0.0,0.0,0,0,83,19,1,3
2023-01-19,APPLES,OTHER APPLES,CLASS 2,MEDIUM,DOMPLE JUMBLE,9.0,80.0,80.0,80.0,80.0,1120,14,370,19,1,3
2023-01-19,APPLES,OTHER APPLES,CLASS 2,SMALL,DOMPLE JUMBLE,9.0,50.0,50.0,50.0,50.0,350,7,411,19,1,3
2023-01-19,APPLES,PANORAMA GOLDEN,CLASS 1,SMALL,CRATE,40.0,2600.0,2600.0,2600.0,2600.0,7800,3,0,19,1,3
2023-01-19,APPLES,PANORAMA GOLDEN,CLASS 1,LARGE,CARTON,18.3,170.0,170.0,170.0,170.0,3060,18,0,19,1,3
2023-01-19,APPLES,PANORAMA GOLDEN,CLASS 1,MEDIUM,CARTON,18.3,150.0,150.0,150.0,150.0,8400,56,0,19,1,3
2023-01-19,APPLES,PANORAMA GOLDEN,CLASS 1,SMALL,ECONOMIC PACK,12.0,131.13,144.0,100.0,122.0,6032,46,0,19,1,3
2023-01-19,APPLES,PANORAMA GOLDEN,CLASS 2,LARGE,DOMPLE JUMBLE,9.0,0.0,0.0,0.0,0.0,0,0,58,19,1,3
2023-01-19,APPLES,PANORAMA GOLDEN,CLASS 2,MEDIUM,DOMPLE JUMBLE,9.0,90.0,90.0,90.0,90.0,8370,93,0,19,1,3
2023-01-19,APPLES,PANORAMA GOLDEN,CLASS 2,SMALL,DOMPLE JUMBLE,9.0,90.0,90.0,90.0,90.0,23040,256,297,19,1,3
2023-01-19,APPLES,ROYAL GALA,CLASS 2,SMALL,DOMPLE JUMBLE,9.0,0.0,0.0,0.0,0.0,0,0,138,19,1,3
2023-01-19,APPLES,STARKING,CLASS 1,SMALL,ECONOMIC PACK,12.0,0.0,0.0,0.0,0.0,0,0,64,19,1,3
2023-01-19,APPLES,STARKING,CLASS 1,MEDIUM,QUARTER POCKET,3.0,0.0,0.0,0.0,0.0,0,0,1,19,1,3
2023-01-19,APPLES,TOP RED,CLASS 1,EXTRA LARGE,CARTON,18.3,185.71,200.0,180.0,190.0,10400,56,0,19,1,3
2023-01-19,APPLES,TOP RED,CLASS 1,LARGE,CARTON,18.3,0.0,0.0,0.0,0.0,0,0,35,19,1,3
2023-01-19,APPLES,TOP RED,CLASS 1,SMALL,CARTON,18.3,131.68,150.0,120.0,135.0,15670,119,534,19,1,3
2023-01-19,APPLES,TOP RED,CLASS 2,EXTRA LARGE,DOMPLE JUMBLE,11.0,0.0,0.0,0.0,0.0,0,0,87,19,1,3
2023-01-18,APPLES,CRIPPS RED,CLASS 1,SMALL,ECONOMIC PACK,12.0,0.0,0.0,0.0,0.0,0,0,186,18,1,3
2023-01-18,APPLES,CRIPPS RED,CLASS 1,EXTRA LARGE,CARTON,18.3,213.45,230.0,150.0,190.0,17290,81,22,18,1,3
2023-01-18,APPLES,CRIPPS RED,CLASS 1,LARGE,CARTON,18.3,221.66,230.0,220.0,225.0,3990,18,0,18,1,3
2023-01-18,APPLES,CRIPPS RED,CLASS 2,LARGE,DOMPLE JUMBLE,9.0,0.0,0.0,0.0,0.0,0,0,1,18,1,3
2023-01-18,APPLES,FUJI,CLASS 1,EXTRA LARGE,CARTON,18.3,0.0,0.0,0.0,0.0,0,0,1,18,1,3
2023-01-18,APPLES,GOLDEN DELICIOUS,CLASS 1,SMALL,CARTON,18.3,147.76,200.0,120.0,160.0,27780,188,1209,18,1,3
2023-01-18,APPLES,GOLDEN DELICIOUS,CLASS 1,EXTRA LARGE,CARTON,18.3,0.0,0.0,0.0,0.0,0,0,2,18,1,3
2023-01-18,APPLES,GOLDEN DELICIOUS,CLASS 1,LARGE,CARTON,18.3,179.32,180.0,120.0,150.0,18470,103,387,18,1,3
2023-01-18,APPLES,GOLDEN DELICIOUS,CLASS 1,MEDIUM,CARTON,18.3,150.0,150.0,150.0,150.0,7350,49,40,18,1,3
2023-01-18,APPLES,GOLDEN DELICIOUS,CLASS 1,MEDIUM,ECONOMIC PACK,12.0,50.94,84.0,50.0,67.0,3668,72,157,18,1,3
2023-01-18,APPLES,GOLDEN DELICIOUS,CLASS 1,SMALL,ECONOMIC PACK,12.0,115.63,144.0,40.0,92.0,20352,176,2,18,1,3
2023-01-18,APPLES,GOLDEN DELICIOUS,CLASS 1,SMALL,CRATE,40.0,2800.0,2800.0,2800.0,2800.0,100800,36,0,18,1,3
2023-01-18,APPLES,GOLDEN DELICIOUS,CLASS 2,LARGE,DOMPLE JUMBLE,9.0,0.0,0.0,0.0,0.0,0,0,40,18,1,3
2023-01-18,APPLES,GOLDEN DELICIOUS,CLASS 2,LARGE,DOMPLE JUMBLE,11.0,0.0,0.0,0.0,0.0,0,0,3,18,1,3
2023-01-18,APPLES,GOLDEN DELICIOUS,CLASS 2,MEDIUM,DOMPLE JUMBLE,9.0,69.08,70.0,60.0,65.0,6770,98,1,18,1,3
2023-01-18,APPLES,GOLDEN DELICIOUS,CLASS 2,SMALL,DOMPLE JUMBLE,9.0,75.31,80.0,70.0,75.0,26660,354,0,18,1,3
